yearmonth	lat	lon	family	familykey	genus	genuskey	species	specieskey
2023-08	43.515488	-6.433622	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2003-11	39.83	-0.52	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2010-04	39.21	-1.04	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2016-05	39.75	-0.38	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2016-09	39.06	-0.68	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-04	38.62	-0.49	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-05	41.741	1.972	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-08	41.239	1.372	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-03	38.67	-0.55	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-09	41.671	2.226	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-09	42.494	0.999	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2024-02	42.257311	3.220775	Mustelidae	5307	Martes	2433765	Martes foina	5218887
1992-04	39.37	-1.45	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2005-06	39.35	-0.62	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-05	40.48	0.22	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-07	41.373178	1.983075	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2017-04	39.12	-1.2	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-07	39.814399	3.026475	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2020-06	39.486209	2.745081	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2021-09	42.849679	-6.167613	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-04	42.584	0.996	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-06	38.89	-0.43	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-02	38.62	-0.46	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-06	40.673	0.463	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2008-10	41.199538	-4.577274	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-05	38.79	-0.6	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-06	38.66	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-09	38.67	-0.55	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-10	37.92	-6.73	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-01	40.133856	-5.905729	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-07	42.169	1.518	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2020-08	43.636837	-7.903403	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-10	37.082	-2.762	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-05	41.821	1.887	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-07	42.385307	0.515914	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2012-12	41.743839	2.416711	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-04	43.571298	-6.27945	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2020-05	41.223	0.919	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-04	39.2	-0.99	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-04	41.619	2.503	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-01	40.08	0.02	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-10	42.703158	-1.538097	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-06	42.200227	2.89948	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2003-05	38.67	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-05	40.51	0.36	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-06	40.46	-0.16	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-12	40.06	-1.29	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-04	41.17	0.527	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-10	38.58	-0.76	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-05	42.313263	-1.982853	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-09	39.45256	2.901535	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2024-03	43.543945	-8.048437	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2024-05	39.400097	-5.181788	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2004-05	39.71	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2010-05	39.56	-1.52	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-05	40.69	0.08	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2014-06	38.69	-0.25	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-07	38.66	-0.56	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-08	41.248265	-5.991379	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-08	43.544315	-6.194321	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-09	38.67	-0.42	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2017-01	37.047806	-2.408096	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-06	38.67	-0.55	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-06	39.613171	3.32541	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2019-08	39.698089	2.717873	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2020-06	42.177	0.9	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-07	42.133	0.986	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-10	42.54	-0.44	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-03	42.096	1.483	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-08	41.744	2.405	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-08	42.05	2.245	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-08	43.415635	-5.819402	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-10	40.07	-0.18	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-11	38.59	-0.51	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-12	42.247	2.098	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-01	42.581042	-2.844052	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-12	38.68	-0.61	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2010-02	38.69	-0.61	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-06	39.692211	2.634554	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2014-07	38.83	-0.52	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-09	39.75	-0.38	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-01	38.91	-0.27	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-08	42.972774	-4.504882	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2019-03	40.06	0.02	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-07	40.602062	-6.134794	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-08	37.91	-6.65	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-01	42.166	0.779	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-04	42.232	0.971	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-06	38.69	-0.63	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-08	41.998878	-1.801307	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-05	40.69	0.13	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-01	39.77	-0.36	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-07	37.937868	-5.632023	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-12	42.117	1.059	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-07	40.825	0.398	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-12	43.500617	-6.726443	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-03	40.1	0.05	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-05	40.689	0.782	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-05	37.8562	-6.4511	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2008-07	41.761791	2.404518	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2010-08	38.63	-0.7	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2013-10	41.743778	2.404685	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2017-03	38.66	-0.52	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2017-05	39.3	-0.59	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-06	41.236	1.837	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-08	40.05	-0.54	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-07	43.514299	-5.622936	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-09	39.113625	-4.479124	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-06	41.69	2.31	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2008-10	43.064508	-4.490304	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2012-03	43.212442	-5.707037	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2018-02	39.806804	3.023902	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2018-11	39.11	-0.46	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-03	38.96	-0.46	Mustelidae	5307	Martes	2433765	Martes foina	5218887
1995-08	39.09	-0.83	Mustelidae	5307	Martes	2433765	Martes foina	5218887
1997-08	39.77	-0.99	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2009-08	42.56	1.14	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-04	43.541145	-6.693742	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2014-01	41.788747	2.392234	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-05	38.66	-0.49	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-07	38.82	-0.51	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-08	39.696685	3.398629	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2019-07	39.488257	2.939437	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2019-08	38.535249	-0.96056	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-12	38.67	-0.48	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-07	42.204	0.899	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-12	40.176166	-5.036483	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-01	41.827	2.766	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-10	43.202167	-7.068573	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-03	39.66731	-5.82054	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-10	40.826	0.445	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-01	40.34	0.29	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-11	42.45	1.16	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2014-08	41.797754	2.392149	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-02	41.224828	-6.092434	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2017-05	40.21	-0.43	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-02	39.72	-0.45	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-12	39.430836	3.15725	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-03	42.025939	2.276488	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-11	42.033602	-3.672432	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-08	42.349	3.116	Mustelidae	5307	Martes	2433765	Martes foina	5218887
1994-08	39.09	-0.82	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-12	38.66	-0.55	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-09	39.796387	3.111423	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2020-07	38.88	-0.38	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-07	40.54	-0.03	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-04	41.536	1.388	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-06	42.311	2.218	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-02	42.778971	-0.936073	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-04	43.674627	-8.039917	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-07	42.762581	0.974337	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-02	38.91	-0.3	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-08	41.995186	-1.796235	Mustelidae	5307	Martes	2433765	Martes foina	5218887
1993-05	39.88	-0.36	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-07	37.86766	-5.786478	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-07	39.455187	3.218866	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2018-11	37.65175	-6.16058	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-11	38.59	-0.74	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-06	43.242645	-3.36564	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2011-11	40.41	-0.13	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-03	39.669738	2.825229	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2020-11	38.57	-0.77	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-08	42.837442	-4.375035	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2021-09	42.213	0.887	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-01	41.886	2.042	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-07	41.69	2.322	Mustelidae	5307	Martes	2433765	Martes foina	5218887
1996-09	39.3	-0.54	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-04	40.66	-0.19	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-05	40.62	0.11	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-05	43.35071	-4.447886	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2014-02	41.734304	2.320599	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2017-09	39.648337	2.791704	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2018-07	42.623358	-0.168039	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-01	39.68	-0.44	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-08	43.244335	-3.302506	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2021-12	41.934	2.512	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-03	42.092	1.882	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-04	38.9	-0.31	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-05	41.707	1.384	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-10	42.28	1.139	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2024-04	43.143807	-6.977201	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2009-05	38.66	-0.52	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-04	40.63	-0.26	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2017-05	39.72	-0.45	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-01	40.1	0.07	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-12	38.66	-0.47	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-12	40.791	0.482	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-05	38.67	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-01	42.533	1.192	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-03	37.960041	-4.698147	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-05	39.914325	3.082726	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-06	38.233822	-4.58897	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-07	41.663	0.869	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-09	40.107197	-5.950414	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-02	41.793483	1.633161	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2004-05	40.43	0.01	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-04	40.603311	0.423853	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-08	40.06	-1.34	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2016-10	40.62	-0.26	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2017-04	38.69	-0.61	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2017-10	39.59417	3.131908	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2021-05	42.367	2.837	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-05	39.836408	-5.987394	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-07	38.68	-0.59	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-07	39.6	-0.99	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-08	39.867999	2.973897	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-08	42.88	-3.1	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-11	41.327	1.955	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-12	39.16	-0.45	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-10	42.328	1.344	Mustelidae	5307	Martes	2433765	Martes foina	5218887
1994-05	39.27	-0.81	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-04	38.7	-0.65	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2014-07	39.9	-0.51	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-03	41.782	3.043	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-12	38.69	-0.61	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-12	43.500617	-6.726196	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-04	41.969	2.246	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2009-02	38.66	-0.52	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2009-06	36.844735	-2.613752	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-12	38.81	-0.48	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-05	43.1032	-6.680175	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2018-06	42.862478	-4.052892	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2020-12	38.57	-0.74	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-02	38.67	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-10	43.535258	-6.731518	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-03	42.649528	-1.460203	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-03	42.983453	-1.630691	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-04	41.244	1.825	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-04	43.3381	-7.196819	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-08	40.635807	-2.030513	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-11	38.66	-0.56	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-11	38.64	-0.86	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2016-02	39.71	-0.4	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2016-05	37.614325	-6.373013	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-04	37.92	-6.73	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-04	43.226983	-6.238116	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-05	41.727	2.466	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-05	42.470513	0.144686	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-12	38.75	-0.52	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-07	39.9	-0.55	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-11	40.58	0.01	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-08	41.964795	-4.44645	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2016-02	41.970783	1.095461	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2016-04	42.890979	-3.235441	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-05	38.66	-0.56	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-01	41.605	0.679	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-08	42.694	1.09	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-09	38.67	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-03	38.99	-0.45	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-03	38.64	-0.54	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-03	41.482	2.216	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-06	43.541637	-8.01272	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-08	42.461617	0.135842	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-09	42.378	1.683	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2010-07	39.77	-1.16	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2016-06	42.667391	-6.94752	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2018-06	39.848239	3.033513	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2019-05	42.101048	-0.765788	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-10	38.66	-0.57	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-11	39.51	-0.48	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-07	38.67	-0.55	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-05	40.32	0.35	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-08	41.595	1.747	Mustelidae	5307	Martes	2433765	Martes foina	5218887
1996-03	39.64	-1.16	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2016-02	39.76	-1.01	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2017-05	38.67	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-12	38.67	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-08	38.59	-0.51	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-08	37.603206	-6.339357	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-08	37.89118	-0.763775	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-08	42.36	1.683	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-01	38.75	-0.51	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2007-04	37.683438	-3.369455	Mustelidae	5307	Martes	2433765	Martes foina	5218887
